Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Belgien;Solar;1661040.0622545027;1860401.1879522356;2075545.8260641058;2307553.9250172824;2557573.9693006165;2826827.133199741;3100411.5553952917;3394287.351977398;3709799.6993292267;4048377.563036295;4411538.713865747;4753242.811659573;5118088.472448116;5507535.592286364;5923132.2029273175;6366519.635651652;6839437.981141101;7343731.862090363;7881356.536181701;8454384.348026946;9065011.549716262
Belgien;Wind;31392586.487645045;35160383.257246055;37139519.49497179;39324799.20068393;41510078.90639606;43695358.6121082;45642151.118086874;47588943.624065556;49535736.13004423;51482528.63602291;53429321.142001584;54826467.18335852;56223613.22471546;57620759.2660724;59017905.307429336;60415051.34878627;61812197.39014321;63209343.431500144;64606489.47285708;66003635.514214024;67400781.55557096
Kroatien;Biomass;16771.057603533758;18783.95121095461;20956.206535108704;23298.72751365083;25823.1100737094;28541.684070989693;31303.989573629682;34271.1714163562;37456.81146942129;40875.337599251994;44542.07431339222;47992.16515568385;51675.909896421166;55608.048698343;59804.21160571598;64280.97068208038;69055.89513706692;74147.60961084695;79575.8557941623;85361.55757178208;91526.88988767841
Kroatien;Geothermal;0.0;0.0;0.0;0.0;0.0;4681.88886736452;5135.0088496649005;5621.7361080269075;6144.298570100954;6705.062938112337;7306.542996499607;7872.485141530203;8476.755143572607;9121.77093296543;9810.096413438601;10544.450014626676;11327.713734899962;12162.942702164008;13053.375281817212;14002.443762680323;15013.785653425204
Kroatien;Hydro;6676731.896566371;7478085.709234068;8342883.073427117;9275464.959766386;9367699.852903476;9860858.259658473;10300196.568627095;10739534.877595713;11178873.186564336;11618211.495532956;12057549.804501576;12372847.802262967;12688145.800024359;13003443.79778575;13318741.795547143;13634039.793308534;13949337.791069925;14264635.788831318;14579933.78659271;14895231.7843541;15210529.782115493
Kroatien;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Kroatien;Solar;0.0;0.0;0.0;0.0;0.0;10391.091314376294;11396.756174401524;12477.009792143337;13636.796881223328;14881.370154730961;16216.308763386298;17472.37371372273;18813.504387184334;20245.067193707804;21772.75251991565;23402.593710760015;25140.987139389024;26994.713426604034;28970.959874692082;31077.34418402241;33321.939524599045
Kroatien;Wind;858364.3436274454;961386.8327852921;1072565.6599998546;1192458.9028539103;1321660.055843372;1460800.176874645;1602178.5327138414;1754042.7236947706;1917087.8874420081;2092052.4607547326;2279720.7716801246;2456300.867658969;2644839.671306497;2846091.603149631;2878761.4499522876;2946911.1096675987;3015060.769382911;3083210.4290982224;3151360.0888135345;3219509.7485288456;3287659.4082441577
Zypern;Biomass;0.0;0.0;0.0;0.0;0.0;32118.65151361935;35227.141103539;38566.18302366656;42151.06128304803;45998.011910808484;50124.27994813737;54006.75111480991;58152.15869827936;62577.090162308734;67299.13437599535;72336.94028564486;77710.27895031932;83440.1091307471;89548.6466318419;96059.43761021926;102997.43606985478
Zypern;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Zypern;Hydro;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Zypern;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Zypern;Solar;0.0;0.0;0.0;0.0;0.0;166881.13365160752;183032.13135118547;200381.02598659217;219007.22975716155;238995.1013398214;260434.24200635438;280606.67014796735;302145.2554987256;325136.18270918983;349670.8395019537;375846.121517221;403764.75463526003;433535.6357613099;465274.1931133767;499102.7671112469;535151.0130261206
Zypern;Wind;2393573.451585469;2448972.6362141757;2602078.2461209763;2755183.856027778;2908289.4659345793;3061395.0758413807;3197791.7362829433;3334188.396724506;3470585.0571660683;3606981.7176076313;3743378.3780491934;3841265.571268296;3939152.764487399;4037039.957706501;4134927.150925603;4232814.344144706;4330701.537363808;4428588.730582911;4526475.9238020135;4624363.1170211155;4722250.3102402175
Tschechien;Biomass;12372034.681796692;13856949.355068717;15459425.40896345;17187506.69485998;19049747.545823764;21055243.715146773;23093000.6824342;25281895.237162504;27631946.74565756;30153798.66690921;32858755.913421877;35403893.171026155;38121397.2646073;38717148.60158687;39655933.71289633;40594718.824205786;41533503.935515255;42472289.046824716;43411074.15813417;44349859.26944364;45288644.38075309
Tschechien;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Tschechien;Hydro;13097207.93676164;14669159.256362032;16365562.688080564;18194933.56483004;20166327.622534264;22289373.75209684;24446571.610943485;26763765.821294557;29251563.02365337;31921230.53169483;34784735.88298131;37479053.57184844;40355841.189894825;43426609.935816236;46703565.95335506;50199651.04780821;49569018.71206893;50689431.20655434;51809843.70103976;52930256.19552517;54050668.690010585
Tschechien;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Tschechien;Solar;4308998.290569853;4826172.300612479;5384291.215932943;5986156.592033923;6634747.777705167;7333232.690463451;8042953.566170146;8805313.44772135;9623801.933512254;10502125.984262943;11444222.935254917;12330656.927265825;13277123.761139687;14287410.63608277;15365533.389117314;16515749.890865106;17742574.209314883;19050791.584882475;20445474.262483537;21931998.228882506;21668038.711203218
Tschechien;Wind;4747570.226979213;5317382.458657104;5644601.20721923;5976728.079960391;6308854.952701554;6640981.825442716;6936862.533617745;7232743.241792776;7528623.949967807;7824504.658142837;8120385.366317867;8332728.776758937;8545072.187200008;8757415.597641079;8969759.00808215;9182102.41852322;9394445.82896429;9606789.239405362;9819132.64984643;10031476.060287504;10243819.470728572
Dänemark;Biomass;3602089.3745398717;4034418.8582715434;4500976.066940032;4586964.93670375;4841862.649870396;5096760.36303704;5323840.1993100885;5550920.035583138;5777999.871856187;6005079.708129235;6232159.544402284;6395126.934787515;6558094.3251727475;6721061.71555798;6884029.105943212;7046996.496328443;7209963.886713676;7372931.277098909;7535898.667484141;7698866.057869373;7861833.448254605
Dänemark;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dänemark;Hydro;19407.792513591932;21737.151961771753;24250.927873485583;26961.738496466365;27232.005876013347;28665.622755443466;29942.784022270673;31219.94528909788;32497.106555925086;33774.26782275229;35051.4290895795;35968.00381577253;36884.57854196555;37801.15326815859;38717.72799435161;39634.30272054464;40550.877446737664;41467.452172930694;42384.026899123724;43300.601625316755;44217.17635150978
Dänemark;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dänemark;Solar;342714.3244394687;383847.53673553804;428237.2844501156;476106.388094312;527691.8088918028;583245.5057988069;639692.8501829333;700326.8152409752;765424.944679364;835282.0700234893;910211.3455403285;980713.4915720515;1055990.323843096;1136343.055612315;1222091.0847488474;1313573.0591600027;1411148.0033004016;1515196.5092069402;1626121.9956958818;1744352.0395607;1870339.7828227605
Dänemark;Wind;18549028.67481932;19426138.731257074;20640627.93158603;21855117.13191499;23069606.332243945;24284095.5325729;25366043.288556818;26447991.044540744;27529938.800524667;28611886.55650859;29693834.312492512;30470311.014342174;31246787.716191832;32023264.418041494;32799741.11989116;33576217.82174081;34352694.523590475;35129171.22544014;35905647.9272898;36682124.62913946;37458601.33098912
Estland;Biomass;0.0;0.0;0.0;0.0;0.0;45376.62410735204;49768.23947774173;54485.57482490201;59550.22310808396;64985.12228252184;70814.63581663332;76299.71773743033;82156.27126076542;88407.73084209047;95078.94570339612;102196.2627237271;109787.61408183265;117882.60991893946;126512.63630455239;135710.95880392924;145512.83196248242
Estland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Estland;Hydro;267497.00473064167;277065.30914459855;294386.96170751855;311708.6142704385;329030.2668333585;346351.9193962785;361783.1995717698;377214.47974726104;392645.7599227523;408077.0400982435;423508.3202737348;434582.81945330655;445657.3186328784;456731.81781245023;467806.316992022;478880.8161715938;489955.3153511656;501029.81453073747;512104.3137103093;523178.81288988097;534253.3120694528
Estland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Estland;Solar;0.0;0.0;0.0;0.0;0.0;4161.277345469489;4564.011791019776;4996.616487761417;5461.0716246996735;5959.480734112353;6494.078075404551;6997.0892090899815;7534.166260955444;8107.458294984727;8719.244116764552;9371.939874984895;10068.107098735363;10810.461195173413;11601.880433508431;12445.415442689016;13344.299251703891
Estland;Wind;6674879.889821262;6937740.463379611;7371476.214164837;7805211.964950062;8238947.715735288;8672683.466520514;9059084.121318407;9445484.7761163;9831885.430914192;10218286.085712085;10604686.740509976;10881993.20412676;11159299.667743543;11436606.131360328;11713912.59497711;11991219.058593895;12268525.52221068;12545831.985827465;12823138.449444247;13100444.913061032;13377751.376677815
Finnland;Biomass;13582468.53827051;15212661.740154142;16971918.09088046;18869068.422329027;19231199.409360696;20243617.37851333;21145546.641898952;22047475.90528458;22949405.168670204;23851334.43205583;24753263.695441455;25400547.315063633;26047830.934685808;26695114.554307982;27342398.17393016;27989681.793552335;28636965.41317451;29284249.032796685;29931532.65241886;30578816.272041038;31226099.891663212
Finnland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Finnland;Hydro;28983973.93382185;29802034.078007083;31665206.633103576;33528379.188200068;35391551.74329655;37254724.29839304;38914562.331083216;40574400.36377339;42234238.396463566;43894076.42915374;45553914.461843915;46745123.144610524;47936331.827377126;49127540.51014374;50318749.19291035;51509957.87567695;52701166.55844356;53892375.24121017;55083583.92397678;56274792.60674339;57466001.28951
Finnland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Finnland;Solar;2975.1693644444663;3332.2547395148354;3717.6107286811302;4133.171679915268;4580.9946994511165;5063.26709174076;5553.297410696867;6079.672593819229;6644.80205172709;7251.2452739411865;7901.720813247374;8513.763584859684;9167.256331600101;9864.813944052417;10609.20917692096;11403.381898216227;12250.448868698719;13153.714081483917;14116.67969337589;15143.05758125335;16236.78155868512
Finnland;Wind;10069250.000371171;10242029.2754768;10882343.550825056;11522657.826173313;12162972.101521568;12803286.376869826;13373720.920997405;13944155.465124987;14514590.009252569;15085024.553380148;15655459.097507728;16064840.35551727;16474221.61352681;16883602.871536355;17292984.129545894;17702365.387555435;18111746.645564977;18521127.90357452;18930509.161584057;19339890.419593602;19749271.67760314
Frankreich;Biomass;8312354.134286496;9310018.377953399;10386668.160651276;11547707.875674058;11682468.48039406;12297486.855579397;12845386.129397903;13393285.403216409;13941184.677034913;14489083.950853419;15036983.224671924;15430191.694052713;15823400.163433503;16216608.632814292;16609817.10219508;17003025.57157587;17396234.040956657;17789442.510337446;18182650.979718238;18575859.449099027;18969067.918479815
Frankreich;Geothermal;5248.305990682227;5878.217462467218;6557.999316454001;7291.063812183295;8081.039759194385;8931.785641376124;9796.216785810642;10724.761580585171;11721.67031287263;12791.458014437369;13938.920310376401;15018.585818899955;16171.370577499922;17401.887347412634;18715.027367872866;20115.976672010594;21610.23333814241;23203.625729207382;24902.33177603349;26712.8993632192;28642.267879683393
Frankreich;Hydro;224703928.45126772;251673312.96084124;280777876.100244;312163712.2711849;345986187.3689692;358637641.3632415;374616296.64253134;390594951.92182124;406573607.20111114;422552262.48040104;438530917.7596909;449998249.22984374;461465580.69999653;472932912.17014945;484400243.6403023;495867575.1104551;507334906.58060795;518802238.05076075;530269569.52091366;541736900.9910665;553204232.4612193
Frankreich;Other RES;0.0;0.0;0.0;0.0;0.0;3035.945540168896;3329.768744520309;3645.3844054564406;3984.2372106248854;4347.861835296532;4737.888329408784;5104.870455613422;5496.706073615001;5914.9630772777045;6361.304016122642;6837.491641158878;7345.394768658431;7886.994479805041;8464.390675144668;9079.809003818744;9735.608188672366
Frankreich;Solar;5566113.428148387;6234168.7412097715;6955114.302006922;7732568.997030762;8570381.375801971;9472643.569957724;10389419.727691088;11374191.892272895;12431467.723993655;13566035.65915581;14782981.718524197;15928025.604221953;17150616.42419318;18455646.262150966;19848302.542844057;21334085.335951075;22918825.652011685;24608704.786338475;26410274.76996792;28330479.98999446;30376680.04509874
Frankreich;Wind;46767095.07703713;52380169.03716567;58437632.65561447;64969892.21331523;72009283.64514706;79590189.48962876;87293043.24684004;95567206.9060484;104450554.32306048;113983318.46450867;124208232.63429402;133829016.86032102;144101358.92736498;155066362.65896255;166767613.36640146;179251323.23793685;192566485.06320977;206765034.7629152;221902023.2199331;238035797.93574548;237087114.33002764
Deutschland;Biomass;3130774.7724094377;3506536.198709087;3912046.830707677;4349342.185409354;4820586.958504428;5328082.853445489;5843742.425178807;6397647.746951845;6992334.244839239;7630495.273147994;8314991.568675525;8959045.010438882;9646716.317456888;10380757.142650597;11164085.259570034;11999794.29532479;12891164.021506097;13841671.234567223;14855001.258880693;15935060.107539095;17085987.337916136
Deutschland;Geothermal;0.0;0.0;0.0;0.0;0.0;57758.40972429141;63348.352231128665;69352.89296433893;75799.51689029236;82717.42097643034;90137.61667895636;97119.39672947726;104574.01074335285;112531.28766679233;121022.85725571735;130082.25558436789;139745.0366027442;150048.89008399722;161033.76632186866;172742.00795831726;185218.48934260607
Deutschland;Hydro;35768141.8620601;40061100.94701921;44693935.58581909;49689900.936131395;55073727.982510395;60871712.98118696;66762965.48418702;73091163.9550341;79885274.85925545;87176068.9440113;94996229.25009464;102354342.3519231;100039749.33678551;102525717.98496889;105011686.63315225;107497655.2813356;109983623.92951897;112469592.57770234;114955561.22588572;117441529.87406908;119927498.52225244
Deutschland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Deutschland;Solar;25540.861897311213;28606.323769571667;31914.479674314887;35481.935360108495;39326.35041529568;43466.50213760132;47673.253138578446;52192.01298430929;57043.46568176677;62249.58361650922;67833.7046805215;73087.89292668086;78697.91573575487;84686.22109341956;91076.61219751133;97894.32685927874;105166.1214567291;112920.35969677633;121187.10645718641;129998.22699439559;139387.4918191827
Deutschland;Wind;170457.01316394305;190915.58174374787;212993.86464862333;236802.68688962696;262459.90669310937;290090.841759716;318166.25337401545;348323.9790453456;380702.0616503736;415447.1425682912;452714.97642387456;487780.87352015486;525221.5728850035;565186.8900025366;607835.6848996107;653336.3920613856;701867.5807270892;753618.5472792095;808789.9415347241;867594.4288475922;930257.3900379103
Griechenland;Biomass;0.0;0.0;0.0;0.0;0.0;311449.11265217443;341591.6086426576;373969.7314505585;408731.68751764303;446034.91486280947;486046.63572369854;523694.29970626277;563891.613497774;606799.4229191707;652588.2842489628;701439.0331544359;753543.3862398342;809104.5770508861;868338.0284774436;931472.0636040296;998748.6571720806
Griechenland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Griechenland;Hydro;0.0;0.0;0.0;0.0;0.0;1657590.5966539267;1818014.6142021902;1990337.0570136453;2175346.70757074;2373881.480541011;2586831.364039381;2787199.2934005354;3001136.9372877064;3229500.347330093;3473197.2560334997;3733190.104738921;4010499.245174801;4306206.324392421;4621457.863418868;4957469.040536976;5315527.6907083485
Griechenland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Griechenland;Solar;0.0;0.0;0.0;0.0;0.0;971921.7377065487;1065985.730480228;1167026.3181870093;1275506.0003382678;1391916.084909185;1516778.4129363478;1634263.3615590471;1759704.859011675;1893604.8478056686;2036495.5733315323;2188941.359290468;2351540.4849119685;2524927.1696973927;2709773.6717490796;2906792.506081691;3116738.7896681917
Griechenland;Wind;0.0;0.0;0.0;0.0;0.0;2178808.885877107;2389677.1639958667;2616185.247711809;2859369.9468893567;3120332.6528653796;3400243.204571782;3663615.490719002;3944824.397469514;4244995.15616828;4565320.92974325;4907066.792785294;5271573.939807187;5660264.134549303;6074644.413916114;6516312.060883233;6986959.861512274
Island;Biomass;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Geothermal;0.0;0.0;0.0;0.0;0.0;1543.8292654328802;1693.2432966594554;1853.7391578451056;2026.0514969076726;2210.960721981883;2409.2957408212465;2595.9123117805475;2795.1673004837253;3007.8580072777695;3234.8298665000093;3476.979266626279;3735.2565320989247;4010.6690759522694;4304.284732860702;4617.235282770096;4950.720175838278
Island;Hydro;0.0;0.0;0.0;0.0;0.0;4220.996672316023;4629.510840770951;5068.3239343905825;5539.444560270248;6045.006438901906;6587.275893996053;7097.505841474972;7642.2905939667935;8223.810057104109;8844.375740070242;9506.438466190222;10212.596525572028;10965.604294726538;11768.38134948257;12624.022098977388;13535.80597004798
Island;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Solar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Wind;0.0;0.0;0.0;0.0;0.0;3.15239944630862;3.4574932282802453;3.785215389833262;4.137066034470879;4.514638705097676;4.919625977700975;5.300684938128936;5.707550729655438;6.141851387989269;6.6053132353323445;7.099766638939755;7.627152099819576;8.189526690190027;8.789070859347976;9.428095628696246;10.10905019783097
Irland;Biomass;0.0;0.0;0.0;0.0;0.0;102655.96955292506;112591.16289574225;123263.23564895883;134721.03777025774;147016.4620145641;160204.6260888755;172613.57923894917;185862.91613880804;200005.65278055542;215098.0057961305;231199.57998131178;248373.56657052078;266686.9528686974;286210.7438802654;307020.1966108184;329195.0677547261
Irland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Hydro;1878927.4345420774;2104439.808967438;2347806.1022489797;2610247.9253362576;2893064.4154766407;3197636.93481772;3305152.8077389556;3446128.78191189;3587104.756084825;3728080.73025776;3869056.704430694;3970230.3136557494;4071403.922880805;4172577.53210586;4273751.1413309155;4374924.750555972;4476098.359781027;4577271.969006082;4678445.578231138;4779619.187456192;4880792.796681249
Irland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Solar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Wind;3137119.7471000073;3513642.709093816;3919975.1679192553;4358156.765854504;4830356.58566348;5338880.995538717;5855585.627095704;6410613.519319543;7006505.236698027;7645959.592016059;8331843.119774152;8977201.830387695;9666266.804263152;10401795.270950189;11186710.917295273;12024113.64009749;12917289.857886687;13869723.413354563;14885107.099724507;15967354.846198061;17120614.59956966
Italien;Biomass;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Italien;Geothermal;16391990.197811982;16671506.02456223;17713780.266507775;18756054.50845332;19798328.750398863;20840602.992344413;21769130.209290747;22697657.42623708;23626184.64318342;24554711.860129755;25483239.07707609;26149611.13340193;26815983.189727772;27482355.246053614;28148727.30237945;28815099.358705293;29481471.415031135;30147843.471356973;30814215.52768281;31480587.584008656;32146959.640334494
Italien;Hydro;103346854.44111314;115750736.62727517;129136639.89595062;136691675.50358132;144287634.04601097;151883592.58844057;158650577.66933104;165417562.7502215;172184547.83111197;178951532.9120024;185718517.9928929;190574950.50362659;195431383.01436028;200287815.52509397;205144248.03582764;210000680.54656136;214857113.05729505;219713545.56802875;224569978.07876244;229426410.58949614;234282843.10022983
Italien;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Italien;Solar;25825759.783940133;28925415.631817378;32270472.6650225;35877721.86246858;39765019.79799672;43951353.222421505;48205028.81328017;52774193.580168664;57679762.2517128;62943952.306460924;68590361.9610546;73903158.53191732;79575758.85496368;79054227.32389243;80971076.4276692;82887925.53144598;84804774.63522273;86721623.7389995;88638472.84277627;90555321.94655304;92472171.0503298
Italien;Wind;48188916.37868517;53972639.982780054;57039733.071524225;60395936.18872705;63752139.30592986;67108342.42313268;70098271.38281406;73088200.34249546;76078129.30217683;79068058.26185822;82057987.22153962;84203756.4276201;86349525.6337006;88495294.83978109;90641064.04586159;92786833.25194207;94932602.45802256;97078371.66410305;99224140.87018354;101369910.07626402;103515679.28234453
Litauen;Biomass;0.0;0.0;0.0;0.0;0.0;45478.380713902625;49879.84423598181;54607.75815848415;59683.763862646774;65130.85074182943;70973.43689927376;76470.81905910115;82340.50584266306;88605.98425693344;95292.1592480242;102425.43677758168;110033.81166197485;118146.96044286338;126796.33957268584;136015.28921438335;145839.14297131894
Litauen;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Litauen;Hydro;398780.29488520225;446642.64950323716;498294.28884586267;553994.4854989926;614018.9660953208;678660.9085375345;744342.6937264235;814896.0051628578;890643.7910086196;971929.1154260501;1059116.3628077023;1141152.2293579367;1228743.8916561755;1322241.8396108432;1422017.7226318375;1528465.589355904;1642003.1984457974;1763073.4044712905;1892145.6231032184;2029717.380087161;2176315.9487117394
Litauen;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Litauen;Solar;0.0;0.0;0.0;0.0;0.0;8438.479058318964;9255.167277511999;10132.42812097854;11074.277130597955;12084.979970876864;13169.067402357172;14189.102493824235;15278.21842593211;16440.773195016212;17681.3878949439;19004.96213187681;20416.69032276566;21922.078927413688;23526.964666719614;25237.533782637594;27060.342398480574
Litauen;Wind;12896.422172698953;14444.274810481109;16114.671656609737;17915.99750032502;19857.169249270308;21947.668179359316;24071.795278207785;26353.465916492692;28803.12413041058;31431.864500929023;34251.471098173286;36904.48375176887;39737.16899297857;42760.86154892983;45987.58043799377;49430.06906209176;53101.83759750458;57017.20781380345;61191.36045773843;65640.3853465324;70381.33432306146
Luxemburg;Biomass;31440.794065877486;35214.37679891307;39286.71582008752;43678.252801382136;48410.72669125599;53507.25233811379;58685.76167894656;64248.35382301732;70220.4907772978;76629.22054244876;83503.27205717159;89971.17636263442;96877.11291850058;104248.71518904678;112115.28490435137;120507.8898032138;129459.46697970157;139004.93214933007;149181.29516847222;160027.78215915523;171585.96461098536
Luxemburg;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Luxemburg;Hydro;85022.52551549519;95227.08757369574;106239.5495239276;118115.1899502484;130912.7955453915;144694.87372517324;158698.65307122446;173741.07316756787;189890.9886408675;207221.54297857825;225810.42527845787;243301.00002955226;261976.10619255988;281910.4704717944;303183.330913471;325878.70122313587;350085.6502364834;375898.5973981078;403417.62515030365;432748.8091842236;464004.5675586599
Luxemburg;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
