Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Spanien;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spanien;Solar;101785868.7;114002398.5;127186116.6;141403200.5;156724027.4;163887684.8;171189497.3;178491309.9;185793122.4;193094934.9;200396747.4;205637007.2;210877267;216117526.8;221357786.5;226598046.3;231838306.1;237078565.9;242318825.6;247559085.4;252799345.2
Spanien;Wind;540345456.9;605198726.2;619539031.2;655992547.3;692446063.4;728899579.5;761374796.2;793850012.9;826325229.6;858800446.3;891275662.9;914582009.3;937888355.7;961194702;984501048.4;1007807395;1031113741;1054420087;1077726434;1101032780;1124339127
Schweden;Biomass;10413205.02;11663017.31;13011777.81;14466256.82;16033654.28;17721625.85;19436750.46;21279083.46;23257057.88;25379632.04;27656320.97;29798493.76;32085743.03;34527220.99;37132632.39;39912266.88;42877033.23;46038495.56;49408911.53;53001272.86;56829348.05
Schweden;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Hydro;311620423.5;349021687.8;389384027.5;432910047;479815208.3;530328610.7;581654581.3;636787327.5;695979211.9;690143453.1;716240968.8;734970258.5;753699548.3;772428838;791158127.7;809887417.4;828616707.1;847345996.8;866075286.5;884804576.2;903533865.9
Schweden;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Wind;91180251.31;102123875.1;113933910.6;126669640;140394107.6;155174347.8;170192345.9;186324207.8;192319134.8;199877424.7;207435714.5;212860039.2;218284363.9;223708688.6;229133013.4;234557338.1;239981662.8;245405987.5;250830312.2;256254636.9;261678961.7
Schweiz;Biomass;7086455.665;7936985.288;8854851.735;9844662.363;10911316.92;11074261.49;11567661.47;12061061.46;12554461.44;13047861.43;13541261.41;13895357.61;14249453.82;14603550.02;14957646.23;15311742.43;15665838.63;16019934.84;16374031.04;16728127.24;17082223.45
Schweiz;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweiz;Hydro;221833885.3;248458801.9;260717410.8;276057955.7;291398500.6;306739045.6;320405423.3;334071801;347738178.7;361404556.4;375070934.1;384878823.5;394686712.9;404494602.2;414302491.6;424110381;433918270.3;443726159.7;453534049.1;463341938.4;473149827.8
Schweiz;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweiz;Solar;4548366.553;5094269.988;5683392.851;5979945.556;6312251.224;6644556.892;6940596.883;7236636.874;7532676.865;7828716.856;8124756.847;8337214.569;8549672.291;8762130.013;8974587.735;9187045.457;9399503.179;9611960.901;9824418.624;10036876.35;10249334.07
Schweiz;Wind;770418.214;862885.2447;962672.9329;1070282.177;1186245.663;1311129.792;1438022.831;1574327.35;1720667.264;1877705.35;2046145.577;2204633.664;2373855.195;2554487.294;2747247.966;2952898.487;3172245.94;3203986.967;3274806.208;3345625.449;3416444.689
