Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Zypern;Wind;239357.3451585469;244897.26362141754;260207.82461209767;275518.3856027778;290828.94659345795;306139.5075841381;319779.1736282944;333418.8396724506;347058.50571660686;360698.17176076316;374337.8378049194;384126.5571268296;393915.27644873987;403703.9957706501;413492.71509256033;423281.43441447057;433070.1537363808;442858.87305829115;452647.5923802013;462436.3117021116;472225.0310240218
Tschechien;Biomass;1237203.4681796695;1385694.9355068717;1545942.540896345;1718750.6694859983;1904974.7545823767;2105524.371514677;2309300.06824342;2528189.523716251;2763194.674565756;3015379.866690921;3285875.5913421884;3540389.3171026153;3812139.72646073;3871714.8601586875;3965593.371289633;4059471.8824205794;4153350.3935515257;4247228.904682471;4341107.415813417;4434985.926944364;4528864.43807531
Tschechien;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Tschechien;Hydro;1309720.7936761642;1466915.9256362035;1636556.2688080566;1819493.3564830038;2016632.7622534265;2228937.375209684;2444657.1610943484;2676376.5821294556;2925156.3023653366;3192123.053169483;3478473.588298131;3747905.3571848446;4035584.1189894825;4342660.993581624;4670356.595335506;5019965.104780821;4956901.871206894;5068943.120655434;5180984.370103977;5293025.619552518;5405066.869001059
Tschechien;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Tschechien;Solar;430899.8290569853;482617.2300612479;538429.1215932943;598615.6592033925;663474.7777705169;733323.2690463451;804295.3566170146;880531.344772135;962380.1933512253;1050212.5984262943;1144422.2935254916;1233065.6927265828;1327712.3761139687;1428741.0636082771;1536553.3389117315;1651574.9890865108;1774257.4209314885;1905079.1584882475;2044547.426248354;2193199.8228882505;2166803.871120322
Tschechien;Wind;474757.02269792126;531738.2458657104;564460.120721923;597672.8079960392;630885.4952701554;664098.1825442716;693686.2533617746;723274.3241792776;752862.3949967807;782450.4658142837;812038.5366317867;833272.8776758937;854507.2187200009;875741.5597641079;896975.9008082151;918210.241852322;939444.582896429;960678.9239405361;981913.2649846432;1003147.6060287504;1024381.9470728574
Dänemark;Biomass;360208.9374539872;403441.8858271543;450097.6066940032;458696.493670375;484186.2649870395;509676.0363037041;532384.0199310089;555092.0035583137;577799.9871856186;600507.9708129235;623215.9544402284;639512.6934787516;655809.4325172747;672106.171555798;688402.9105943213;704699.6496328444;720996.3886713677;737293.127709891;753589.8667484141;769886.6057869373;786183.3448254606
Dänemark;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dänemark;Hydro;1940.7792513591933;2173.7151961771756;2425.0927873485584;2696.1738496466364;2723.200587601335;2866.5622755443464;2994.278402227067;3121.9945289097877;3249.7106555925084;3377.4267822752295;3505.14290895795;3596.800381577253;3688.457854196555;3780.1153268158587;3871.7727994351617;3963.4302720544642;4055.0877446737663;4146.745217293069;4238.402689912372;4330.060162531676;4421.717635150978
Dänemark;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dänemark;Solar;34271.43244394687;38384.7536735538;42823.72844501156;47610.6388094312;52769.18088918029;58324.5505798807;63969.28501829333;70032.68152409753;76542.49446793641;83528.20700234894;91021.13455403288;98071.34915720516;105599.0323843096;113634.30556123148;122209.10847488476;131357.30591600027;141114.80033004016;151519.65092069402;162612.1995695882;174435.20395607;187033.97828227605
Dänemark;Wind;1854902.867481932;1942613.8731257075;2064062.7931586031;2185511.713191499;2306960.633224394;2428409.55325729;2536604.328855682;2644799.1044540745;2752993.880052467;2861188.6556508592;2969383.431249251;3047031.1014342173;3124678.7716191835;3202326.4418041497;3279974.111989116;3357621.7821740815;3435269.452359048;3512917.1225440134;3590564.79272898;3668212.4629139467;3745860.1330989124
Estland;Biomass;0.0;0.0;0.0;0.0;0.0;4537.6624107352045;4976.823947774174;5448.5574824902005;5955.0223108083965;6498.512228252185;7081.463581663334;7629.971773743033;8215.627126076542;8840.773084209048;9507.894570339613;10219.626272372709;10978.761408183267;11788.260991893949;12651.263630455238;13571.095880392926;14551.28319624824
Estland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Estland;Hydro;26749.70047306417;27706.530914459854;29438.696170751853;31170.86142704385;32903.026683335855;34635.19193962785;36178.31995717698;37721.44797472611;39264.57599227523;40807.70400982435;42350.832027373486;43458.28194533066;44565.731863287845;45673.181781245024;46780.631699202204;47888.081617159376;48995.53153511656;50102.98145307374;51210.43137103093;52317.8812889881;53425.33120694529
Estland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Estland;Solar;0.0;0.0;0.0;0.0;0.0;416.1277345469489;456.40117910197756;499.66164877614176;546.1071624699675;595.9480734112353;649.4078075404551;699.7089209089983;753.4166260955445;810.7458294984729;871.9244116764551;937.1939874984896;1006.8107098735363;1081.0461195173414;1160.1880433508434;1244.5415442689018;1334.429925170389
Estland;Wind;667487.9889821262;693774.0463379612;737147.6214164838;780521.1964950063;823894.771573529;867268.3466520516;905908.4121318407;944548.47761163;983188.5430914192;1021828.6085712085;1060468.6740509977;1088199.320412676;1115929.9667743545;1143660.6131360328;1171391.2594977112;1199121.9058593896;1226852.5522210682;1254583.1985827466;1282313.844944425;1310044.4913061033;1337775.1376677817
Finnland;Biomass;1358246.8538270511;1521266.174015414;1697191.809088046;1886906.8422329025;1923119.9409360697;2024361.7378513329;2114554.6641898956;2204747.5905284584;2294940.5168670206;2385133.4432055834;2475326.3695441457;2540054.731506363;2604783.093468581;2669511.455430798;2734239.817393016;2798968.1793552334;2863696.5413174513;2928424.9032796687;2993153.2652418865;3057881.627204104;3122609.9891663217
Finnland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Finnland;Hydro;2898397.393382185;2980203.4078007084;3166520.6633103574;3352837.918820007;3539155.174329655;3725472.429839304;3891456.2331083217;4057440.036377339;4223423.839646357;4389407.642915375;4555391.446184391;4674512.314461052;4793633.182737714;4912754.051014374;5031874.919291035;5150995.787567696;5270116.655844357;5389237.524121017;5508358.392397678;5627479.26067434;5746600.128950999
Finnland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Finnland;Solar;297.5169364444466;333.22547395148354;371.76107286811305;413.3171679915268;458.0994699451117;506.3267091740761;555.3297410696866;607.9672593819231;664.480205172709;725.1245273941187;790.1720813247376;851.3763584859684;916.7256331600104;986.4813944052415;1060.920917692096;1140.3381898216228;1225.044886869872;1315.3714081483918;1411.6679693375893;1514.3057581253352;1623.6781558685122
Finnland;Wind;1006925.0000371172;1024202.92754768;1088234.3550825056;1152265.7826173312;1216297.2101521571;1280328.6376869828;1337372.0920997406;1394415.5465124985;1451459.0009252569;1508502.455338015;1565545.9097507729;1606484.0355517273;1647422.161352681;1688360.2871536354;1729298.4129545894;1770236.5387555435;1811174.664556498;1852112.790357452;1893050.9161584058;1933989.0419593602;1974927.1677603142
Frankreich;Biomass;831235.4134286497;931001.8377953399;1038666.8160651277;1154770.787567406;1168246.8480394061;1229748.6855579398;1284538.6129397904;1339328.540321641;1394118.4677034914;1448908.395085342;1503698.3224671925;1543019.1694052715;1582340.0163433505;1621660.8632814293;1660981.7102195083;1700302.557157587;1739623.4040956658;1778944.2510337445;1818265.0979718238;1857585.9449099025;1896906.7918479813
Frankreich;Geothermal;524.8305990682227;587.8217462467218;655.7999316454002;729.1063812183296;808.1039759194385;893.1785641376124;979.6216785810643;1072.4761580585173;1172.167031287263;1279.1458014437371;1393.8920310376404;1501.8585818899955;1617.1370577499922;1740.1887347412633;1871.5027367872867;2011.5976672010593;2161.023333814241;2320.3625729207383;2490.2331776033493;2671.2899363219203;2864.2267879683395
Frankreich;Hydro;22470392.84512677;25167331.296084125;28077787.6100244;31216371.22711849;34598618.736896925;35863764.13632415;37461629.66425314;39059495.19218212;40657360.72011112;42255226.2480401;43853091.775969096;44999824.92298438;46146558.06999966;47293291.21701495;48440024.36403023;49586757.511045516;50733490.6580608;51880223.80507608;53026956.952091366;54173690.09910665;55320423.246121936
Frankreich;Other RES;0.0;0.0;0.0;0.0;0.0;303.5945540168896;332.9768744520309;364.5384405456441;398.4237210624886;434.78618352965333;473.78883294087836;510.48704556134214;549.6706073615001;591.4963077277704;636.1304016122642;683.7491641158878;734.5394768658431;788.699447980504;846.4390675144668;907.9809003818744;973.5608188672365
Frankreich;Solar;556611.3428148387;623416.8741209772;695511.4302006921;773256.8997030762;857038.1375801972;947264.3569957723;1038941.9727691088;1137419.1892272898;1243146.7723993654;1356603.565915581;1478298.1718524199;1592802.5604221956;1715061.642419318;1845564.626215097;1984830.2542844058;2133408.5335951075;2291882.565201169;2460870.4786338476;2641027.4769967925;2833047.998999446;3037668.004509874
Frankreich;Wind;4676709.507703714;5238016.903716568;5843763.2655614475;6496989.221331525;7200928.364514705;7959018.948962876;8729304.324684005;9556720.690604841;10445055.43230605;11398331.846450869;12420823.263429403;13382901.686032102;14410135.8927365;15506636.265896257;16676761.336640146;17925132.323793687;19256648.50632098;20676503.47629152;22190202.32199331;23803579.793574546;23708711.433002766
Deutschland;Biomass;313077.4772409438;350653.6198709087;391204.6830707678;434934.2185409354;482058.6958504429;532808.2853445489;584374.2425178807;639764.7746951845;699233.4244839238;763049.5273147994;831499.1568675525;895904.5010438883;964671.6317456889;1038075.7142650598;1116408.5259570032;1199979.4295324788;1289116.4021506098;1384167.1234567224;1485500.1258880696;1593506.0107539096;1708598.7337916137
Deutschland;Geothermal;0.0;0.0;0.0;0.0;0.0;5775.8409724291405;6334.8352231128665;6935.289296433893;7579.951689029238;8271.742097643033;9013.761667895636;9711.939672947727;10457.401074335283;11253.128766679232;12102.285725571734;13008.22555843679;13974.50366027442;15004.889008399723;16103.37663218687;17274.200795831726;18521.848934260608
Deutschland;Hydro;3576814.18620601;4006110.0947019216;4469393.558581909;4968990.09361314;5507372.79825104;6087171.298118697;6676296.548418702;7309116.39550341;7988527.485925543;8717606.894401131;9499622.925009463;10235434.23519231;10003974.933678553;10252571.798496889;10501168.663315225;10749765.528133562;10998362.392951898;11246959.257770235;11495556.122588573;11744152.98740691;11992749.852225244
Deutschland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Deutschland;Solar;2554.0861897311215;2860.632376957167;3191.447967431489;3548.19353601085;3932.6350415295688;4346.650213760132;4767.325313857845;5219.201298430929;5704.3465681766775;6224.958361650923;6783.3704680521505;7308.789292668086;7869.791573575487;8468.622109341955;9107.661219751135;9789.432685927874;10516.61214567291;11292.035969677632;12118.710645718644;12999.82269943956;13938.749181918272
Deutschland;Wind;17045.70131639431;19091.55817437479;21299.386464862335;23680.268688962693;26245.990669310937;29009.084175971602;31816.625337401547;34832.39790453456;38070.206165037365;41544.71425682912;45271.497642387454;48778.087352015486;52522.157288500355;56518.68900025367;60783.568489961064;65333.63920613857;70186.75807270891;75361.85472792095;80878.99415347242;86759.44288475922;93025.73900379105
Griechenland;Biomass;0.0;0.0;0.0;0.0;0.0;31144.911265217444;34159.16086426577;37396.973145055854;40873.1687517643;44603.49148628095;48604.66357236986;52369.429970626275;56389.161349777394;60679.94229191708;65258.82842489628;70143.9033154436;75354.33862398342;80910.4577050886;86833.80284774436;93147.20636040297;99874.86571720807
Griechenland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Griechenland;Hydro;0.0;0.0;0.0;0.0;0.0;165759.05966539268;181801.461420219;199033.70570136455;217534.67075707403;237388.1480541011;258683.1364039382;278719.9293400536;300113.6937287706;322950.0347330093;347319.72560335;373319.0104738921;401049.92451748013;430620.63243924215;462145.7863418867;495746.90405369765;531552.7690708349
Griechenland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Griechenland;Solar;0.0;0.0;0.0;0.0;0.0;97192.17377065487;106598.57304802281;116702.63181870093;127550.60003382679;139191.6084909185;151677.8412936348;163426.33615590472;175970.48590116753;189360.48478056688;203649.55733315324;218894.13592904684;235154.04849119685;252492.7169697393;270977.36717490794;290679.2506081691;311673.8789668192
Griechenland;Wind;0.0;0.0;0.0;0.0;0.0;217880.88858771068;238967.71639958664;261618.52477118094;285936.99468893575;312033.265286538;340024.32045717817;366361.5490719002;394482.43974695145;424499.515616828;456532.09297432494;490706.6792785295;527157.3939807187;566026.4134549303;607464.4413916115;651631.2060883235;698695.9861512273
Island;Biomass;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Geothermal;0.0;0.0;0.0;0.0;0.0;154.38292654328802;169.32432966594556;185.37391578451056;202.6051496907673;221.09607219818832;240.92957408212465;259.5912311780548;279.5167300483725;300.785800727777;323.48298665000095;347.6979266626279;373.5256532098925;401.06690759522695;430.4284732860702;461.7235282770096;495.07201758382786
Island;Hydro;0.0;0.0;0.0;0.0;0.0;422.0996672316023;462.9510840770951;506.8323934390582;553.9444560270249;604.5006438901905;658.7275893996053;709.7505841474974;764.2290593966793;822.3810057104109;884.4375740070241;950.6438466190223;1021.259652557203;1096.5604294726538;1176.838134948257;1262.4022098977389;1353.580597004798
Island;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Solar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Island;Wind;0.0;0.0;0.0;0.0;0.0;0.31523994463086197;0.34574932282802456;0.3785215389833263;0.41370660344708793;0.4514638705097676;0.4919625977700976;0.5300684938128937;0.5707550729655438;0.6141851387989269;0.6605313235332345;0.7099766638939755;0.7627152099819575;0.8189526690190028;0.8789070859347976;0.9428095628696246;1.010905019783097
Irland;Biomass;0.0;0.0;0.0;0.0;0.0;10265.596955292507;11259.116289574225;12326.323564895882;13472.103777025772;14701.646201456413;16020.462608887548;17261.35792389492;18586.291613880803;20000.565278055543;21509.80057961305;23119.95799813118;24837.356657052078;26668.69528686974;28621.074388026544;30702.019661081842;32919.50677547261
Irland;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Hydro;187892.74345420775;210443.98089674383;234780.610224898;261024.79253362576;289306.44154766406;319763.6934817721;330515.2807738956;344612.878191189;358710.4756084825;372808.07302577596;386905.6704430694;397023.031365575;407140.39228808053;417257.75321058603;427375.1141330916;437492.4750555972;447609.83597810264;457727.19690060825;467844.5578231138;477961.9187456193;488079.27966812486
Irland;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Solar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Irland;Wind;313711.97471000074;351364.2709093816;391997.51679192553;435815.6765854504;483035.65856634796;533888.0995538717;585558.5627095704;641061.3519319543;700650.5236698027;764595.959201606;833184.3119774152;897720.1830387693;966626.6804263153;1040179.527095019;1118671.0917295276;1202411.3640097491;1291728.9857886687;1386972.3413354564;1488510.709972451;1596735.4846198063;1712061.4599569663
Italien;Biomass;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Italien;Geothermal;1639199.0197811981;1667150.6024562232;1771378.0266507776;1875605.4508453324;1979832.8750398867;2084060.299234441;2176913.020929075;2269765.742623708;2362618.464318342;2455471.1860129754;2548323.9077076092;2614961.113340193;2681598.3189727776;2748235.5246053613;2814872.7302379454;2881509.9358705296;2948147.141503114;3014784.3471356975;3081421.552768281;3148058.758400866;3214695.96403345
Italien;Hydro;10334685.444111316;11575073.662727518;12913663.989595063;13669167.550358133;14428763.404601097;15188359.258844059;15865057.766933106;16541756.275022151;17218454.783111196;17895153.29120024;18571851.79928929;19057495.050362658;19543138.30143603;20028781.552509397;20514424.803582765;21000068.054656137;21485711.305729505;21971354.55680288;22456997.807876248;22942641.058949616;23428284.310022984
Italien;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Italien;Solar;2582575.9783940134;2892541.563181738;3227047.26650225;3587772.1862468584;3976501.9797996725;4395135.322242151;4820502.881328017;5277419.358016865;5767976.22517128;6294395.230646093;6859036.19610546;7390315.8531917315;7957575.885496368;7905422.732389242;8097107.64276692;8288792.553144598;8480477.463522274;8672162.373899952;8863847.28427763;9055532.194655305;9247217.105032982
Italien;Wind;4818891.637868517;5397263.998278007;5703973.307152423;6039593.618872706;6375213.930592987;6710834.242313268;7009827.138281408;7308820.034249547;7607812.930217684;7906805.826185823;8205798.722153963;8420375.64276201;8634952.56337006;8849529.483978111;9064106.404586159;9278683.325194206;9493260.245802257;9707837.166410305;9922414.087018354;10136991.007626405;10351567.928234454
Litauen;Biomass;0.0;0.0;0.0;0.0;0.0;4547.8380713902625;4987.984423598181;5460.775815848415;5968.376386264678;6513.0850741829445;7097.3436899273765;7647.081905910115;8234.050584266306;8860.598425693343;9529.215924802418;10242.543677758169;11003.381166197485;11814.69604428634;12679.633957268583;13601.528921438337;14583.914297131896
Litauen;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Litauen;Hydro;39878.029488520224;44664.26495032372;49829.42888458627;55399.448549899265;61401.89660953208;67866.09085375344;74434.26937264237;81489.60051628579;89064.37910086196;97192.91154260503;105911.63628077022;114115.22293579369;122874.38916561755;132224.18396108435;142201.77226318375;152846.5589355904;164200.31984457976;176307.3404471291;189214.56231032187;202971.73800871611;217631.59487117396
Litauen;Other RES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Litauen;Solar;0.0;0.0;0.0;0.0;0.0;843.8479058318965;925.5167277511999;1013.2428120978541;1107.4277130597957;1208.4979970876866;1316.9067402357173;1418.9102493824237;1527.8218425932112;1644.0773195016216;1768.13878949439;1900.4962131876812;2041.669032276566;2192.2078927413686;2352.6964666719614;2523.7533782637597;2706.0342398480575
Litauen;Wind;1289.6422172698954;1444.427481048111;1611.4671656609737;1791.599750032502;1985.7169249270307;2194.766817935932;2407.1795278207783;2635.346591649269;2880.3124130410583;3143.1864500929028;3425.147109817329;3690.448375176887;3973.7168992978577;4276.086154892983;4598.7580437993765;4943.006906209177;5310.183759750457;5701.720781380344;6119.136045773844;6564.038534653242;7038.1334323061465
Luxemburg;Biomass;3144.079406587749;3521.437679891307;3928.6715820087525;4367.825280138215;4841.0726691255995;5350.7252338113785;5868.5761678946565;6424.835382301732;7022.04907772978;7662.922054244877;8350.32720571716;8997.117636263443;9687.711291850059;10424.871518904678;11211.52849043514;12050.78898032138;12945.946697970157;13900.493214933009;14918.12951684722;16002.778215915523;17158.596461098536
Luxemburg;Geothermal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
