Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Slowenien;Biomass;0;0;0;0;0;31326.9146;34358.77875;37615.51202;41112.02167;44864.14351;48888.69748;52675.46426;56718.68598;61034.54121;65640.18525;70553.80733;75794.69117;81383.27887;87341.23861;93691.53612;100458.5103
Slowenien;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Slowenien;Hydro;2453728.682;2748229.774;3066046.653;3408774.646;3778110.322;4175857.628;4580003.175;5014123.632;5480206.126;5980361.562;6516832.025;7021605.609;7560564.471;8135865.206;8749794.603;9404777.276;10103383.73;10848338.89;10790084.41;11023425.12;11256765.82
Slowenien;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Slowenien;Solar;0;0;0;0;0;35726.93112;39184.63523;42898.79243;46886.40376;51165.52924;55755.35126;60073.98773;64685.09948;69607.13742;74859.66642;80463.43047;86440.42176;92813.9536;99608.73758;106850.9651;114568.3935
Slowenien;Wind;0;0;0;0;0;1097.042163;1203.215492;1317.263548;1439.708371;1571.104518;1712.041008;1844.650391;1986.24061;2137.378225;2298.664;2470.734907;2654.266245;2849.973879;3058.61661;3280.998681;3517.972417
Spanien;Biomass;2980419.62;3338135.141;3724171.164;4140465.452;4589078.741;5072202.195;5076260.939;5292780.681;5509300.422;5725820.163;5942339.905;6097728.678;6253117.451;6408506.225;6563894.998;6719283.771;6874672.545;7030061.318;7185450.092;7340838.865;7496227.638
Spanien;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spanien;Hydro;31063312.18;34791588.83;38815034.87;40124781.81;42354516.56;44584251.31;46570647.33;48557043.34;50543439.36;52529835.38;54516231.4;55941799.52;57367367.64;58792935.76;60218503.88;61644072;63069640.12;64495208.24;65920776.36;67346344.48;68771912.6
Spanien;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spanien;Solar;10178586.87;11400239.85;12718611.66;14140320.05;15672402.74;16388768.48;17118949.73;17849130.99;18579312.24;19309493.49;20039674.74;20563700.72;21087726.7;21611752.68;22135778.65;22659804.63;23183830.61;23707856.59;24231882.56;24755908.54;25279934.52
Spanien;Wind;54034545.69;60519872.62;61953903.12;65599254.73;69244606.34;72889957.95;76137479.62;79385001.29;82632522.96;85880044.63;89127566.29;91458200.93;93788835.57;96119470.2;98450104.84;100780739.5;103111374.1;105442008.7;107772643.4;110103278;112433912.7
Schweden;Biomass;1041320.502;1166301.731;1301177.781;1446625.682;1603365.428;1772162.585;1943675.046;2127908.346;2325705.788;2537963.204;2765632.097;2979849.376;3208574.303;3452722.099;3713263.239;3991226.688;4287703.323;4603849.556;4940891.153;5300127.286;5682934.805
Schweden;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Hydro;31162042.35;34902168.78;38938402.75;43291004.7;47981520.83;53032861.07;58165458.13;63678732.75;69597921.19;69014345.31;71624096.88;73497025.85;75369954.83;77242883.8;79115812.77;80988741.74;82861670.71;84734599.68;86607528.65;88480457.62;90353386.59
Schweden;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweden;Wind;9118025.131;10212387.51;11393391.06;12666964;14039410.76;15517434.78;17019234.59;18632420.78;19231913.48;19987742.47;20743571.45;21286003.92;21828436.39;22370868.86;22913301.34;23455733.81;23998166.28;24540598.75;25083031.22;25625463.69;26167896.17
Schweiz;Biomass;708645.5665;793698.5288;885485.1735;984466.2363;1091131.692;1107426.149;1156766.147;1206106.146;1255446.144;1304786.143;1354126.141;1389535.761;1424945.382;1460355.002;1495764.623;1531174.243;1566583.863;1601993.484;1637403.104;1672812.724;1708222.345
Schweiz;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweiz;Hydro;22183388.53;24845880.19;26071741.08;27605795.57;29139850.06;30673904.56;32040542.33;33407180.1;34773817.87;36140455.64;37507093.41;38487882.35;39468671.29;40449460.22;41430249.16;42411038.1;43391827.03;44372615.97;45353404.91;46334193.84;47314982.78
Schweiz;Other RES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Schweiz;Solar;454836.6553;509426.9988;568339.2851;597994.5556;631225.1224;664455.6892;694059.6883;723663.6874;753267.6865;782871.6856;812475.6847;833721.4569;854967.2291;876213.0013;897458.7735;918704.5457;939950.3179;961196.0901;982441.8624;1003687.635;1024933.407
Schweiz;Wind;77041.8214;86288.52447;96267.29329;107028.2177;118624.5663;131112.9792;143802.2831;157432.735;172066.7264;187770.535;204614.5577;220463.3664;237385.5195;255448.7294;274724.7966;295289.8487;317224.594;320398.6967;327480.6208;334562.5449;341644.4689
