Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Kroatien;Solar;0.0;0.0;0.0;0.0;0.0;5600.820125176822;6268.062548824843;6988.027164524724;7764.318085422532;8600.768030498808;9501.452174869157;10436.942136304104;11442.227463445373;12521.94896796001;13681.037054267497;14924.729076785836;16258.587708920335;17688.52038157632;19220.799852225602;20862.085968985877;22619.44869779161
Kroatien;Wind;72732.71592516801;82676.79894680672;93433.4584807964;105059.09197081804;117613.70516363985;131161.13194581677;146786.74919685852;163647.0253431399;181826.36223105722;201414.5152444085;222506.91765351722;244414.4096856564;267956.38362687576;293241.51893800293;320385.27682117565;349510.3066953205;380746.876364827;414233.32723454584;450116.55600032455;488552.5243245946;529706.7980912909
Zypern;Biomass;0.0;0.0;0.0;0.0;0.0;17312.020879090676;19374.453614197475;21599.84957061722;23999.34898864345;26584.79872454576;29368.795061566692;32260.375469896673;35367.69193140573;38705.08910039095;42287.80675644619;46132.033455355966;50254.96330726561;54674.85606072782;59411.10068126809;64484.28262371057;69916.25500869412
Zypern;Geothermal;0.0;0.0;0.0;0.0;0.0;1242.4367706414455;1416.377918531248;1604.6070892834268;1808.1182323144956;2027.9689719254623;2265.2844899167403;2568.832611565584;2897.07233415452;3251.7139474734354;3634.5770412888564;4047.5971596171353;4492.832847175021;4972.473110589651;5488.845318227808;6044.4235638533055;6641.837520745783
Zypern;Hydro;0.0;0.0;0.0;0.0;0.0;66559.11271293457;70557.98420472769;74790.34506391778;79269.54704851506;84009.69336891225;89025.6804537279;93952.67421929682;99149.80316028831;104631.7633098307;110414.04496642662;116512.97538040757;122945.76372337052;129730.54846217872;136886.44726555934;144433.6095781226;152393.27200377826
Zypern;Other RES;0.0;0.0;0.0;0.0;0.0;1419.9277378759375;1863.655155962168;2348.2054965123316;2876.5517332276063;3451.8620798731276;4077.5120818501323;5494.447530293055;7042.882743375643;8732.42535894076;10573.315029203946;12576.462603096103;14753.491646804461;17116.782438375918;19679.518579987507;22455.736379664315;25460.377162858837
Zypern;Solar;0.0;0.0;0.0;0.0;0.0;89949.28286070483;100665.20948573339;112227.85556611305;124695.10323081634;138128.50602307467;152593.5113364818;167617.49876578804;183762.40115968368;201102.75004605445;219717.72781816314;239691.44649236748;261113.24271444682;284077.9899425032;308686.42878657917;335045.5165402064;363268.7969972299
Zypern;Wind;104470.09488907832;118753.34120596708;134203.73691732198;150902.28884679746;168935.1866269272;188394.11846295293;210838.07227592857;235055.4361740444;261167.441281282;289303.00830880826;319599.2134358839;351066.1776797882;384880.8403144933;421199.30376846937;460187.4114670568;502021.33167608187;546888.1753773417;594986.6501195375;646527.7518975093;701735.4972279795;760847.697711753
Tschechien;Biomass;2422516.3326092903;2753724.9672150365;3111998.1744498345;3499214.389990075;3917372.231648215;4368597.821497194;4889041.923112978;5450608.940336598;6056110.054474796;6708534.757675974;7411061.656061082;8140736.831520889;8924851.87038652;9767026.571059916;10671106.612124683;11641177.090868277;12681576.850955918;13796913.644325156;14992080.174903927;16272271.074429758;17643000.863470916
Tschechien;Geothermal;0.0;0.0;0.0;0.0;0.0;20928.43277377832;23858.413362107287;27029.070927334706;30457.14821567959;34160.46055554064;38157.96125884859;43271.1280675343;48800.21665394146;54774.03627882051;61223.2373245526;68180.42338416088;75680.26995641856;83759.65012744162;92457.76764067596;101816.29777991508;111879.53651397648
Tschechien;Hydro;4512293.819041526;5129218.730806706;5796555.399200801;6517802.687607288;7296683.316356422;8137157.501261451;9106561.369159453;10152562.730094096;11280397.823699309;12495635.019839806;13804194.941035107;15163322.530729812;16623852.3920414;18192526.93315732;19876509.297404733;21683408.58074399;23621306.519173663;25698785.729994446;27924959.595599372;30309503.883439805;32862690.201075274
Tschechien;Other RES;0.0;0.0;0.0;0.0;0.0;23918.20888431808;31392.649160667483;39554.73794244103;48454.553979490265;58145.46477538832;68684.33026592746;92552.13503333727;118635.00945182322;147094.79097457443;178103.96312597123;211846.31551507127;248517.64323526635;288326.48793869326;331494.9230043748;378259.3853567777;428871.5566369099
Tschechien;Solar;118769.81404266835;135008.13095798928;152573.35502973563;171557.58118126163;192058.7965603659;757147.4119131148;847348.6436778619;944677.1300893007;1049620.0935326887;1162695.6604951925;1284454.7339201148;1410919.035101151;1546818.6295654906;1692780.885888511;1849472.3212699203;2017600.9479747491;2197918.7565468857;2391224.343606299;2598365.692480286;2820243.115382657;3057812.3663440635
Tschechien;Wind;226623.47860148968;257607.64655397463;291123.67260520434;327347.28214517207;366465.44345762354;408677.0526959573;457363.9701537058;509897.8867254892;566541.7850290668;627575.3284461885;693295.8717424496;761556.1035873027;834909.1189372849;913693.5455632971;998269.1420545675;1089018.0643310563;1186346.205980058;1290684.6166331323;1402491.0028365636;1522251.3161187551;1650481.4332220748
Dänemark;Biomass;420534.1138615483;478029.92009505996;540223.9716672689;607442.3535964611;680032.0137894043;758362.0341176507;848707.9674520713;946192.5890346394;1051303.9028568345;1164560.8665886621;1286515.2669365306;1413182.4432061939;1549300.0489354825;1695496.459129684;1852439.2602209668;2020837.6002735542;2201444.676180847;2395060.3656781865;2602534.012434807;2824767.372952894;3062717.734491703
Dänemark;Geothermal;0.0;0.0;0.0;0.0;0.0;7554.994256827948;8612.693452783862;9757.275082693295;10994.783141961714;12331.64881945024;13774.714106832716;15620.525797148302;17616.481871228363;19772.98223822356;22101.09143724021;24612.579100562965;27319.96280162489;30236.5534250416;33376.50320379592;36754.85657686307;40387.60402922744
Dänemark;Hydro;5014.743833368286;5700.364167724717;6442.009675933371;7243.5688245435795;8109.178863824976;9043.24098497315;10120.589283541498;11283.064309504247;12536.485364854416;13887.040864965844;15341.310701676275;16851.77898510689;18474.940820126372;20218.289391185044;22089.78546729926;24097.885427546935;26251.570920151127;27171.908119240983;28119.706819623007;29067.505520005023;30015.304220387043
Dänemark;Other RES;0.0;0.0;0.0;0.0;0.0;8634.279150660512;11332.491385241923;14278.939145404822;17491.70045312091;20990.04054374509;24794.485392298888;33410.569066122756;42826.27489384826;53100.02488168101;64294.08418106243;76474.79934817778;89712.85082155201;104083.52044389321;119666.97490141465;136548.5660035785;154819.1487787052
Dänemark;Solar;11050.127325378779;12560.91077579056;14195.147252930074;15961.405100844062;17868.800865417124;70443.61711903683;78835.77554700553;87891.0407749735;97654.74308687075;108175.08802802031;119503.33060556765;131269.33900955037;143913.1899274174;157493.2525895473;172071.53854307169;187713.9199604746;204490.3606732601;222475.160657423;241747.21473831905;262390.2863256611;284493.29703489156
Dänemark;Wind;828694.6642736357;941994.5519006082;1064552.6916295942;1197011.6589517272;1340055.1412769994;1494410.44268742;1672444.0205238776;1864544.930037262;2071674.8204506757;2294856.337580337;2535176.819371839;2784784.1868916983;3053014.349115114;3341105.567093643;3650373.3709972366;3982215.1913734553;4338115.260359802;4719649.79826635;5128492.5018126555;5566420.351217923;6035319.754309187
Estland;Biomass;15484.771186999602;17601.863176428807;19891.952436833435;22367.045965337456;25039.91896559979;27924.16165097502;31250.85040046374;34840.39762077388;38710.77243711389;42881.08374103596;47371.64924425744;52035.7470588876;57047.825531870156;62431.022484503716;68209.91956857097;74410.6288048337;81060.88416580125;88190.1384908535;95829.66603799645;104012.67099362657;112774.40227972473
Estland;Geothermal;0.0;0.0;0.0;0.0;0.0;2384.312072135811;2718.1157622348246;3079.3390411634005;3469.889358579246;3891.796360133768;4347.219338447295;4929.7467297992325;5559.658811940246;6240.237735470862;6974.97540432469;7767.586245725225;8622.020732755;9542.479702873437;10533.429518171835;11599.618115742887;12746.091999275615
Estland;Hydro;87600.790195464;99577.64984361877;112533.19348110037;126535.34735772108;141656.3836383011;157973.18517854484;176793.00238283369;197099.86834460506;218995.4383965965;242587.81578292555;248141.8002983176;259593.56263675392;271045.3249751903;282497.0873136266;293948.849652063;305400.61199049925;316852.3743289356;328304.13666737196;339755.8990058083;351207.6613442446;362659.42368268094
Estland;Other RES;0.0;0.0;0.0;0.0;0.0;2724.928082440927;3576.4681082037164;4506.349816336684;5520.278525012436;6624.334230014924;7824.994809205131;10544.180505403916;13515.722284199564;16758.057789611266;20290.83753985365;24135.000120646233;28312.851865668446;32848.15128489126;37766.1985163722;43093.930092788985;48860.01933055652
Estland;Solar;351.8380137580468;399.9416267535821;451.9760060142758;508.21396913415487;568.9457885509863;2242.9372621047773;2510.145074783818;2798.466325575501;3109.3443387593916;3444.3139874477333;3805.0072401580114;4179.639034418887;4582.221490005451;5014.613093564628;5478.788303754708;5976.844502229884;6511.00934979319;7083.6485708572545;7697.27419065324;8354.553251001682;9058.317031908335
Estland;Wind;295955.2890903269;336418.5651824124;380188.2806609807;427493.92127444973;478579.6552476133;533705.2278149072;597287.1250659985;665892.9489726619;739866.1374573265;819571.9124180261;905398.5995311522;994541.9520808709;1090336.1433867337;1193223.3989429804;1303673.5396963852;1422185.636027773;1549289.7581430585;1685548.8283798029;1831560.5812448645;1987959.637325483;2155419.6975610503
Finnland;Biomass;1670302.5234155927;1898667.8024075986;2145693.8529902664;2412675.8391251815;2700991.7892411132;3012107.644770825;3370949.021616893;3758144.2670356412;4175631.664442221;4625472.440921872;5109858.21588838;5612962.475883806;6153602.516339054;6734274.154650115;7357628.950501437;8026483.540551264;8743829.51722982;9512843.882724855;10336900.11097632;11219579.852346117;12164685.317575451
Finnland;Geothermal;0.0;0.0;0.0;0.0;0.0;17352.462251960733;19781.80696723524;22410.70499840729;25253.03831527846;28323.57820134073;31638.039480221032;35877.53677057066;40461.88869125468;45414.98196208069;50762.22983826116;56530.66504715448;62749.03820234148;69447.92201042928;76659.82160382002;84419.29135152376;92763.0585199883
Finnland;Hydro;9422622.206748625;10710891.67824545;12104431.541375086;13610548.161622075;15237015.365040323;16992102.91839634;19016422.871679872;21200694.56299576;23555852.36626404;26093524.21345166;26690928.6171551;27922716.93636761;29154505.25558011;30386293.574792612;31618081.894005116;32849870.21321762;34081658.53243013;35313446.85164263;36545235.17085513;37777023.49006764;39008811.809280135
Finnland;Other RES;0.0;0.0;0.0;0.0;0.0;19831.385430812268;26028.693377941105;32796.153656205795;40175.2882288521;48210.34587462252;56948.471064397854;76738.06475927612;98364.24664598121;121961.20155945863;147671.94134766885;175648.85211080144;206054.27409687813;239061.11615128547;274853.5067258914;313627.4835675796;355591.72432662186
Finnland;Solar;2101.2961156195183;2388.5872302297034;2699.3542160118577;3035.226432296654;3397.9374846698997;13395.58311535987;14991.43892652807;16713.39136102469;18570.06044165465;20570.612951945044;22724.795562160347;24962.223876570108;27366.58303351544;29948.97254646389;32721.184553123392;35695.74532908268;38885.95922125509;42305.95513932204;45970.73575114255;49896.22953629679;54099.345860588604
Finnland;Wind;436912.09711507923;496647.11610351794;561263.3567480128;631099.6036666983;706516.3168853826;787896.9524167683;881761.4687493397;983042.6943341262;1092247.6388055182;1209915.4709882138;1336619.4672921654;1468219.7817385795;1609638.5789614047;1761528.7064521662;1924583.7502446007;2099540.4766501472;2287181.416320638;2488337.5987665514;2703891.445916255;2934779.8337840126;3181997.331823756
Frankreich;Biomass;1014666.644922175;1153392.7907569446;1303454.8845628856;1465639.7057725284;1640784.3718917284;1829779.4053584172;2047766.4890150346;2282977.832523918;2536590.8941611513;2809857.8173807985;3104109.955687008;3409733.101422146;3738158.2868415792;4090901.6580494023;4469573.970660902;4875886.260388428;5311655.844162055;5778812.670662074;6279406.04020169;6815611.715018612;7389739.44221672
Frankreich;Geothermal;0.0;0.0;0.0;0.0;0.0;15708.299243168993;17579.675831623448;19598.919330815428;21776.137990347543;24122.081217505835;26648.178422404086;29271.893507833087;32091.35965574898;35119.59268468688;38370.420617379204;41858.53236162904;45599.5292287604;49609.979451700834;53907.47587386341;58510.69698961299;63439.47152725286
Frankreich;Hydro;90708146.88141425;103109847.15967451;116524947.0985573;131023782.41342919;146681188.89204183;163576776.5624822;183064166.33874926;204091353.15123677;226763598.22912621;251192839.4319265;256943833.71034762;268801810.5382749;280659787.3662022;292517764.19412947;304375741.0220567;316233717.849984;328091694.6779112;339949671.5058385;351807648.3337658;363665625.1616931;375523601.9896204
Frankreich;Other RES;0.0;0.0;0.0;0.0;0.0;1636.381046598414;1831.3280063545158;2041.6787094697324;2268.4861628805834;2512.870164858846;2776.0213516277327;3049.3416882859115;3343.054005230838;3658.514199649543;3997.162778497042;4360.529929730166;4750.24088914036;5168.021619667248;5615.704821023975;6095.236288467205;6608.681640602198
Frankreich;Solar;389084.8679969935;442280.9047544578;499823.83301767614;562015.3518453301;629176.4629732051;2480382.773965157;2775878.179403314;3094722.1684503728;3438510.8609536304;3808941.617286088;4207819.172099407;4622110.853264104;5067312.154615021;5545478.308967872;6058792.798369469;6609575.040938806;7200288.525769153;7833549.421480187;8512135.685447903;9238996.70225869;10017263.481536934
Frankreich;Wind;5245065.74277207;5962175.897901453;6737884.404186846;7576258.321356024;8481624.919231651;9458587.531091454;10585417.303781783;11801283.584913416;13112272.950898755;14524858.044520348;16045920.965126852;17625763.467997886;19323475.41874321;21146894.155893072;23104346.078211058;25204675.957371112;27457277.959251642;29872128.471426804;32459820.83992135;35231602.124086775;38199411.984568946
Deutschland;Biomass;1435240.511666626;1631467.8987851855;1843729.9233364346;2073139.4805958457;2320880.6687728567;2588213.127066079;2896554.684413749;3229259.864678521;3587994.1762587354;3974528.769335275;4390746.836278823;4823049.1320694825;5287604.790348512;5786558.39162527;6322188.341053833;6896914.88944619;7513308.621825146;8174099.440218384;8882186.068896383;9640646.111841634;10452746.69390917
Deutschland;Geothermal;0.0;0.0;0.0;0.0;0.0;31131.90460894695;34840.74135424359;38842.63201254755;43157.609883296274;47806.97896108851;52813.39092195174;58013.269438154006;63601.102328671615;69602.68533464562;76045.42388539534;82958.4295778834;90372.62227990679;98320.8381781878;106837.94411059716;115960.95854080199;125729.17955375079
Deutschland;Hydro;16693557.963454954;18975916.379520807;21444776.74228461;24113083.350375995;26994608.677420802;30104003.82879415;33690383.685190596;37560141.51765468;41732649.17415222;46228507.242505364;51069619.49475844;56097810.5009724;61501146.55907084;63414055.19811039;65984710.690352745;68555366.1825951;71126021.67483746;73696677.16707982;76267332.65932219;78837988.15156454;81408643.64380689
Deutschland;Other RES;0.0;0.0;0.0;0.0;0.0;164082.93073027002;215358.84658347943;271352.14669518406;332406.37970160047;398887.65564192063;471186.04322701873;634923.1932484079;813856.0931638682;1009094.9750877538;1221823.1049711183;1453301.3104050998;1704872.7786200517;1977968.1403804857;2274110.856370413;2594922.923608382;2942130.9204292223
Deutschland;Solar;6728.705799441913;7648.660571468773;8643.789056199716;9719.308737975078;10880.770915287478;5396784.074210354;6039719.073924788;6733455.61342514;7481466.509190716;8287444.855499285;9155317.370165735;10056727.737329848;11025390.847784955;12065778.449942252;13182641.335195815;14381026.062849877;15666292.659931356;17044133.35156386;18520592.380709786;20102086.979391392;21795429.556989383
Deutschland;Wind;54347.6658537514;61778.12812107579;69815.76745049823;78502.72539256023;87883.83971020217;19323264.630737666;21625302.838864986;24109236.706228197;26787500.703230564;29673318.00816759;32780748.29184025;36008261.34889195;39476573.8409192;43201696.92877696;47200640.89081819;51491475.00674161;56093390.93203032;61026769.76233104;66313252.99833176;71975817.63352673;78038855.59974536
Griechenland;Biomass;0.0;0.0;0.0;0.0;0.0;167871.7283234138;187870.78852621943;209450.0754284971;232717.61404968702;257788.28134442473;284784.22133351193;312823.38580325653;342954.50616664183;375316.68010185746;410057.6851651781;447334.4990345762;487313.8500780011;530172.799978182;576099.360243186;625293.144534745;677966.0588548519
Griechenland;Geothermal;0.0;0.0;0.0;0.0;0.0;12830.14350384073;14626.363594378434;16570.130335210306;18671.707841139414;20942.017771823415;23392.679425972965;26527.298469053345;29916.897717876825;33579.13864541003;37532.81142140186;41797.90362837935;46395.67302750107;51348.72460746403;56681.09216285453;62418.324662265404;68587.57768121026
Griechenland;Hydro;0.0;0.0;0.0;0.0;0.0;893444.8261655389;999883.5758276981;1114732.5883906595;1238566.7932703476;1371997.587167028;1515675.0434702008;1664904.736139088;1825268.2104661877;1997505.77038565;2182403.9157708935;2380798.1112686973;2593575.7165268534;2821679.0870326534;3066108.8552977173;3327927.402671705;3608262.532644847
Griechenland;Other RES;0.0;0.0;0.0;0.0;0.0;14663.021147246547;19245.215255761097;24248.97122225898;29704.98974726725;35645.9876967207;42106.82296675133;56738.94394769743;72729.00996932125;90176.23523323821;109186.3604986236;129872.05770246439;152353.35872544273;176758.1097064627;203222.45238877114;231891.33406504415;262919.04777797265
Griechenland;Solar;0.0;0.0;0.0;0.0;0.0;523867.8656506836;586277.808576148;653619.0761300323;726228.7759178645;804465.397994155;888710.1103382797;976210.3546742098;1070238.8481678872;1171229.665124247;1279643.9666558227;1395971.6241777458;1520732.9375352215;1654480.4531679999;1797800.8880202186;1951317.1652247391;2115690.5679296604
Griechenland;Wind;0.0;0.0;0.0;0.0;0.0;1174382.5829007311;1314290.28630693;1465252.8035964966;1628025.8468992526;1803413.062523293;1992268.9350924895;2188422.9076596764;2399211.6051458498;2625608.1151114916;2868646.247060834;3129424.171917331;3409108.2736418257;3708937.2251089765;4030226.301038738;4374371.941498702;4742856.580252067
Island;Biomass;0.0;0.0;0.0;0.0;0.0;8208.120964736687;8863.67622578699;9564.266710530483;10312.757053183856;11112.185763326239;11965.775451849906;12896.498608591073;13890.379642376729;14951.407533019477;16083.812263620559;17292.078948449198;18580.96277110165;19955.50477864822;21421.0485800217;22983.2579995859;24648.13573965647
Island;Geothermal;5704.7183478631005;6484.672624898239;6862.06613061347;7348.4681830864665;7834.870235559464;8321.27228803246;8869.152666840335;9417.033045648208;9964.913424456085;10512.793803263958;11060.674182071833;11571.125109258179;12081.576036444523;12592.026963630868;13102.477890817214;13612.92881800356;14123.379745189906;14633.830672376253;15144.281599562597;15654.732526748943;16165.183453935288
Island;Hydro;16501.22921828196;17431.757163956776;18761.633135909236;20091.509107861693;21421.38507981415;22751.26105176661;24249.225436530905;25747.1898212952;27245.154206059495;28743.118590823793;30241.082975588088;31636.711179611062;33032.33938363403;34427.96758765701;35823.595791679974;37219.223995702945;38614.852199725916;40010.480403748894;41406.10860777187;42801.73681179484;44197.365015817806
Island;Other RES;0.0;0.0;0.0;0.0;0.0;291.84430096841544;383.0456450210454;482.6375127265172;591.2309530899835;709.4771437079803;838.0698760050519;1129.2991579168076;1447.556193329726;1794.8156843891445;2173.182234071181;2584.8983995104477;3032.353225908463;3518.091288947504;4044.822275225678;4615.4311319093;5232.988818573221
Island;Solar;0.0;0.0;0.0;0.0;0.0;10360.472684378748;12104.242382665032;13996.487869068998;16047.697298156696;18269.036450480493;20672.39027479128;22449.09841192199;24351.796387078793;26388.641413721478;28568.291452060726;30899.9348906996;33393.321944572206;36058.79786660532;38907.338075980326;41950.58531162631;45200.88892564694
Island;Wind;0.0;0.0;0.0;0.0;0.0;1.6991499475184195;1.9015747538476184;2.1199941659409416;2.3555015823589778;2.6092597550039653;2.882504990957554;3.1663094487602437;3.4712880898658085;3.798848821460029;4.150487405989008;4.527792726917233;4.93245236142331;5.366258477562699;5.831114074412471;6.329039584753311;6.862179860942206
Irland;Biomass;3069.737923151818;3489.4352818191514;3943.428031545339;4434.096468039596;4963.9731781044175;55331.78401060683;61923.62464159666;69036.31987565896;76705.4755715235;84968.95603728536;93867.02086069458;103108.94031772684;113040.38416831057;123707.20005315836;135158.09656607016;147444.81473014026;160622.30946920218;174748.94164534492;189886.68126542892;206101.32249340802;223462.7111410214
Irland;Geothermal;0.0;0.0;0.0;0.0;0.0;7637.155936896839;8706.357768062397;9863.386892502269;11114.35303496597;12465.757324444789;13924.516160284074;15790.401325762143;17808.063717387307;19988.016344860578;22341.444075787713;24880.244538945408;27617.071438229406;30565.380416094435;33739.4776131504;37154.57107887172;40826.8251971323
Irland;Hydro;815220.6306699811;926678.3361773016;1047243.7606586791;1177549.0317477512;1318266.720544084;1470112.3056406805;1645251.1738648228;1834228.648147278;2037990.7419233166;2257543.4734565904;2266955.9253833867;2371576.1081095156;2476196.2908356446;2580816.473561773;2685436.6562879016;2790056.8390140305;2894677.0217401595;2999297.2044662884;3103917.387192417;3208537.5699185454;3313157.7526446744
Irland;Other RES;0.0;0.0;0.0;0.0;0.0;8728.178213596386;11455.733905345258;14434.224720735028;17681.925282900404;21218.310339480486;25064.12908851133;33773.913946769026;43292.0169681312;53677.49550676268;64993.29185683699;77306.47410315184;90688.49134445602;105215.44412463278;120968.3709544661;138033.5518569711;156502.82992234052
Irland;Solar;0.0;0.0;0.0;0.0;0.0;309850.3265826717;362001.19140891015;418592.5169013158;479937.97196443967;546371.4912416227;618248.5175166129;671384.471184257;728288.3989248738;789204.258261592;854390.9825346696;924123.368589401;998693.0157932688;1078409.31929605;1163600.520609626;1254614.8187563193;1351821.5454161584
Irland;Wind;1693390.74051438;1924912.6615309762;2175353.297797946;2446025.716037785;2738326.992857114;3053743.3330682805;3417544.8937711674;3810092.2522116723;4233350.484261801;4689409.308886411;5180490.639762829;5690549.197087786;6238662.383545832;6827360.515656962;7459331.805020342;8137431.822030917;8864693.511229998;9644337.789793909;10479784.762436137;11374665.587868104;12332835.033937175
Italien;Biomass;0.0;0.0;0.0;0.0;0.0;2370022.1398970094;2559307.9081367836;2761597.197850793;2977717.1467658617;3208545.09757781;3455011.550604039;3723749.6085673645;4010723.9434505133;4317086.337800558;4644058.161726981;4992934.452201546;5365088.22631925;5761975.0417182185;6185137.818091287;6636211.934497367;7116930.617998825
Italien;Geothermal;0.0;0.0;0.0;0.0;0.0;1123312.8949492737;1257136.5139531717;1401534.2126200867;1557228.8398688103;1724989.0943108557;1905632.302097434;2093256.2416793716;2294878.4944642587;2511429.831923437;2743899.1068923725;2993336.7347783926;3260858.377685784;3547648.843046968;3854966.2090000566;4184146.1894408357;4536606.752403193
Italien;Hydro;38415039.68468053;43667178.82241104;49348494.274702884;55488773.3251679;62119709.044992656;69275016.40348695;77527955.93916966;86433001.88741189;96034732.54063042;106380553.7544523;108816108.67457144;113837980.09501144;118859851.51545146;123881722.93589146;128903594.35633148;133925465.77677149;138947337.19721147;143969208.6176515;148991080.0380915;154012951.45853153;159034822.87897152
