Land;Technologie;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
Norwegen;Wind;1748910.004;1856417.048;1998043.873;2139670.698;2281297.524;2422924.349;2582451.963;2741979.576;2901507.19;3061034.803;3220562.417;3369191.609;3517820.802;3666449.994;3815079.187;3963708.379;4112337.572;4260966.764;4409595.957;4558225.149;4706854.342
Portugal;Biomass;0;0;0;0;0;367567.2674;411356.6533;458606.0598;509552.0152;564446.051;623555.6104;684949.3851;750923.6482;821782.9641;897850.9026;979471.1775;1067008.853;1160851.617;1261411.136;1369124.478;1484455.626
Portugal;Geothermal;0;0;0;0;0;22160.4906;24800.53601;27649.18474;30720.69699;34030.23751;37593.93034;41295.33764;45272.90085;49544.98203;54131.08908;59051.94437;64329.55748;69987.30203;76049.99714;82543.99351;89497.26453
Portugal;Hydro;0;0;0;0;0;1282185.432;1434936.011;1599756.184;1777471.034;1968957.979;2175149.94;2389309.933;2619448.051;2866626.706;3131974.606;3416690.729;3722048.528;4049400.38;4400182.296;4775918.903;5178228.715
Portugal;Other RES;0;0;0;0;0;16667.96132;21876.69923;27564.64103;33766.68526;40520.02231;47864.27635;64497.11238;82673.57133;102506.4334;124115.8977;147630.0424;173185.3118;200927.0331;231009.9631;263598.8687;298869.1398
Portugal;Solar;0;0;0;0;0;108032.6155;120902.8635;134790.0548;149763.7081;165897.7515;183270.7901;201315.188;220705.8488;241532.2877;263889.6059;287878.8252;313607.2423;341188.8042;370744.5041;402402.802;436300.0684
Portugal;Wind;0;0;0;0;0;1416135.777;1584844.26;1766883.252;1963164.033;2174655.683;2402388.589;2638921.949;2893102.674;3166104.166;3459173.051;3773633.563;4110892.195;4472442.605;4859870.827;5274860.764;5719200.017
Serbien;Biomass;11185.87544;12715.21849;14369.53116;16157.48706;18088.31471;20171.83141;22574.96192;25167.97589;27963.85386;30976.39968;34220.29045;37589.53734;41210.1582;45098.86729;49273.4219;53752.6848;58556.69044;63706.71493;69225.35014;75136.58209;81465.87386
Serbien;Geothermal;0;0;0;0;0;78322.67916;87653.49377;97721.58314;108577.3477;120274.3848;132869.6822;145951.7092;160009.7647;175108.7465;191317.602;208709.5712;227362.4434;247358.8288;268786.4467;291738.4293;316313.644
Serbien;Hydro;0;0;0;0;0;1945386.56;2177146.269;2427218.483;2696855.052;2987387.232;3300230.493;3625163.191;3974338.584;4349368.607;4751965.787;5183949.262;5647251.171;6143923.398;6676144.72;7246228.365;7856630.013
Serbien;Other RES;0;0;0;0;0;10600.11153;13912.64639;17529.93445;21474.1697;25769.00364;30439.63555;41017.4089;52576.8605;65189.71374;78932.41015;93886.40192;110138.4618;127781.0117;146912.4705;167637.6226;190068.0087
Serbien;Solar;577.671954;656.6517885;742.0854266;834.4207991;934.1344952;1041.733509;1165.838332;1299.749304;1444.136777;1599.713624;1767.237814;1941.235767;2128.215422;2329.039952;2544.626397;2775.948887;3024.042059;3290.004677;3575.003451;3880.277091;4207.140586
Serbien;Wind;0;0;0;0;0;69332.24726;77592.00488;86504.40764;96114.07067;106468.439;117617.9589;129198.3382;141642.7105;155008.5242;169356.8125;184752.4083;201264.1717;218965.2303;237933.2344;258250.6259;280004.9234
Slowakei;Biomass;0;0;0;0;0;172038.0715;192533.4806;214648.3355;238493.3421;264186.2285;291852.1703;320587.2279;351466.1608;384631.519;420234.7475;458436.7202;499408.3032;543330.9527;590397.3464;640812.0521;694792.2351
Slowakei;Geothermal;0;0;0;0;0;6522.085093;7435.177006;8423.272897;9491.590435;10645.68154;11891.45279;13484.90746;15207.97897;17069.64536;19079.45845;21247.57873;23584.81239;26102.65046;28813.31032;31729.77954;34865.8624
Slowakei;Hydro;0;0;0;0;0;1137923.834;1273488.097;1419763.978;1577483.726;1747426.04;1930418.875;2120483.24;2324727.995;2544096.018;2779589.022;3032271.087;3303272.386;3593793.137;3905107.782;4238569.409;4595614.429
Slowakei;Other RES;0;0;0;0;0;7453.811534;9783.127639;12326.74082;15100.25751;18120.30901;21404.61502;28842.71874;36971.1213;45840.25731;55503.87912;66019.26247;77447.42445;89853.35448;103306.259;117879.8205;133652.4725
Slowakei;Solar;0;0;0;0;0;118816.3117;132971.2537;148244.649;164712.9558;182457.4817;201564.6777;221410.2475;242736.4626;265641.7736;290230.7746;316614.5712;344911.1705;375245.8934;407751.8105;442570.2047;479851.0588
Slowakei;Wind;0;0;0;0;0;490.1447544;548.5371624;611.5434493;679.479022;752.6792933;831.5008942;913.3684578;1001.344025;1095.833729;1197.269042;1306.108303;1422.838317;1547.976061;1682.070485;1825.70441;1979.496552
Slowenien;Biomass;0;0;0;0;0;33770.54603;37793.732;42134.81021;46815.51191;51858.94675;57289.6863;62930.29001;68991.72988;75501.98802;82490.79264;89989.72275;98032.31889;106654.2003;115893.1891;125789.4413;136385.5857
Slowenien;Geothermal;0;0;0;0;0;3999.162356;4559.045086;5164.918183;5819.980977;6527.637755;7291.510258;8268.572633;9325.112469;10466.63486;11698.9967;13028.42815;14461.55524;16005.42398;17667.5257;19455.82403;21378.78339
Slowenien;Hydro;2496265.599;2837557.301;3206737.508;3605741.843;4036629.768;4501592.13;5037880.241;5616543.183;6240477.718;6912764.348;7636678.448;8388567.306;9196553.354;10064366.59;10995969.76;11995572.34;13067645.25;14216936.51;14317375.31;14799954.66;15282534
Slowenien;Other RES;0;0;0;0;0;4570.471264;5998.743534;7558.416853;9259.060645;11110.87277;13124.71846;17685.55813;22669.66997;28107.97909;34033.44496;40481.18746;47488.6206;55095.59408;63344.54336;72280.64859;81952.00298
Slowenien;Solar;0;0;0;0;0;38513.78239;43102.04427;48052.84789;53390.97676;59142.78639;65336.29955;71769.15331;78681.95169;86106.60704;94077.02303;102629.2141;111801.4317;121634.2981;132170.9475;143457.1761;155541.6002
Slowenien;Wind;0;0;0;0;0;1182.616078;1323.504662;1475.525564;1639.439795;1816.056636;2006.23656;2203.765752;2416.03227;2644.016027;2888.758078;3151.364294;3433.009237;3734.940264;4058.481869;4405.040285;4776.108338
Spanien;Biomass;3032087.054;3446636.751;3895061.201;4379711.504;4903089.184;5467855.353;5583750.428;5928679.353;6273608.279;6618537.204;6963466.13;7284830.604;7606195.078;7927559.552;8248924.026;8570288.5;8891652.974;9213017.449;9534381.923;9855746.397;10177110.87
Spanien;Geothermal;0;0;0;0;0;68240.26933;77793.90704;88132.30784;99310.06396;111385.2649;124419.7108;141091.9521;159120.3682;178598.896;199627.4757;222312.4161;246766.7819;273110.8032;301472.3096;331987.1898;364799.8771
Spanien;Hydro;31601814.08;35922442.82;40596129.9;42443288.2;45252649.55;48062010.9;51226458.81;54390906.73;57555354.64;60719802.56;63884250.47;66832513.33;69780776.19;72729039.05;75677301.91;78625564.77;81573827.62;84522090.48;87470353.34;90418616.2;93366879.06
Spanien;Other RES;0;0;0;0;0;77988.87924;102360.404;128974.109;157993.2836;189591.9403;223955.4795;301780.0086;386827.1019;479624.4545;580734.4747;690756.4357;810328.7566;940131.4186;1080888.525;1233371.013;1398399.529
Spanien;Solar;10355039.03;11770789.37;13302227.16;14957381.75;16744796.23;17667161.53;18830384.03;19993606.53;21156829.03;22320051.52;23483274.02;24567028.85;25650783.67;26734538.5;27818293.32;28902048.14;29985802.97;31069557.79;32153312.61;33237067.44;34320822.26
Spanien;Wind;54971268.25;62486990;64796765.15;69389737.44;73982709.72;78575682.01;83749178.67;88922675.34;94096172;99269668.67;104443165.3;109263225.1;114083284.9;118903344.6;123723404.4;128543464.1;133363523.9;138183583.7;143003643.4;147823703.2;152643763
Schweden;Biomass;1059372.443;1204210.806;1360884.575;1530215.193;1713076.662;1910398.739;2137990.245;2383564.904;2648352.053;2933659.006;3240875.773;3559964.55;3902860.015;4271145.115;4666501.575;5090715.819;5545685.232;6033424.798;6556074.107;7115904.785;7715328.345
Schweden;Geothermal;0;0;0;0;0;41682.77778;47518.36667;53833.3075;60660.9465;68036.76613;75998.51536;86182.31642;97194.50129;109092.4489;121937.2049;135793.7055;150731.0131;166822.5672;184146.4492;202785.6629;222828.432
Schweden;Hydro;31702255.8;36036617.02;40725158.73;45792463.07;51264684.94;57169647.84;63980438.67;71329384.47;79253273.76;79774425.15;83931915.83;87805379.92;91678844.01;95552308.1;99425772.19;103299236.3;107172700.4;111046164.5;114919628.6;118793092.6;122666556.7
Schweden;Other RES;0;0;0;0;0;47637.46032;62524.16667;78780.45;96506.05125;115807.2615;136797.3276;184334.399;236283.1842;292966.0119;354726.4144;421930.4421;494968.0566;574254.6064;660232.391;753372.3176;854175.6558
Schweden;Solar;0;0;0;0;0;1691129.841;1975763.667;2284633.05;2619449.962;2982036.984;3374334.082;3664344.417;3974919.949;4307392.175;4663174.322;5043766.204;5450759.339;5885842.371;6350806.809;6847553.084;7378096.969
Schweden;Wind;9276091.785;10544327.48;11916196.52;13398891.65;15000065.79;16727860.13;18720700.05;20871004.31;21899965.95;23104046.82;24308127.69;25429949.57;26551771.45;27673593.33;28795415.22;29917237.1;31039058.98;32160880.86;33282702.74;34404524.62;35526346.5
Schweiz;Biomass;720930.3795;819496.6362;926117.1926;1041351.063;1165793.028;1193810.058;1272411.633;1351013.207;1429614.782;1508216.357;1586817.932;1660049.696;1733281.461;1806513.225;1879744.989;1952976.753;2026208.518;2099440.282;2172672.046;2245903.811;2319135.575
Schweiz;Geothermal;0;0;0;0;0;16687.69754;19023.9752;21552.16138;24285.60623;27238.51517;30426.00099;34503.08512;38911.81267;43675.15525;48817.55256;54365.00172;60345.15191;66787.40461;73723.01971;81185.2278;89209.34915
Schweiz;Hydro;22567951.41;25653462.24;27268088.03;29200924.83;31133761.64;33066598.45;35243734.33;37420870.21;39598006.09;41775141.97;43952277.86;45980678.71;48009079.57;50037480.42;52065881.28;54094282.14;56122682.99;58151083.85;60179484.71;62207885.56;64236286.42
Schweiz;Other RES;0;0;0;0;0;19071.65433;25031.54631;31539.74835;38636.19173;46363.43008;54766.80178;73798.2654;94595.95838;117288.925;142014.6984;168919.8268;198160.4313;229902.7966;264323.9975;301612.5614;341969.1717
Schweiz;Solar;462721.5325;525985.241;594418.5164;632548.1192;674417.0769;716286.0346;763446.9795;810607.9245;857768.8694;904929.8143;952090.7592;996029.8178;1039968.876;1083907.935;1127846.994;1171786.052;1215725.111;1259664.169;1303603.228;1347542.286;1391481.345
Schweiz;Wind;78377.38944;89093.21736;100684.6846;113212.5655;126741.5228;141340.3444;158178.6416;176347.4177;195937.6248;217045.9841;239775.3352;263383.0338;288752.0639;315999.5394;345249.8823;376635.2607;410296.0522;419888.0564;434534.4093;449180.7621;463827.115
