0;1
('Belgien', 'Solar', 2038);0.0
('Belgien', 'Solar', 2039);0.0
('Belgien', 'Solar', 2040);0.0
('Belgien', 'Wind', 2020);0.0
('Belgien', 'Wind', 2021);0.0
('Belgien', 'Wind', 2022);0.0
('Belgien', 'Wind', 2023);0.0
('Belgien', 'Wind', 2024);0.0
('Belgien', 'Wind', 2025);0.0
('Belgien', 'Wind', 2026);0.0
('Belgien', 'Wind', 2027);0.0
('Belgien', 'Wind', 2028);0.0
('Belgien', 'Wind', 2029);0.0
('Belgien', 'Wind', 2030);0.0
('Belgien', 'Wind', 2031);0.0
('Belgien', 'Wind', 2032);0.0
('Belgien', 'Wind', 2033);0.0
('Belgien', 'Wind', 2034);0.0
('Belgien', 'Wind', 2035);0.0
('Belgien', 'Wind', 2036);0.0
('Belgien', 'Wind', 2037);0.0
('Belgien', 'Wind', 2038);0.0
('Belgien', 'Wind', 2039);0.0
('Belgien', 'Wind', 2040);0.0
('Kroatien', 'Biomass', 2020);0.0
('Kroatien', 'Biomass', 2021);0.0
('Kroatien', 'Biomass', 2022);0.0
('Kroatien', 'Biomass', 2023);0.0
('Kroatien', 'Biomass', 2024);0.0
('Kroatien', 'Biomass', 2025);0.0
('Kroatien', 'Biomass', 2026);0.0
('Kroatien', 'Biomass', 2027);0.0
('Kroatien', 'Biomass', 2028);0.0
('Kroatien', 'Biomass', 2029);0.0
('Kroatien', 'Biomass', 2030);0.0
('Kroatien', 'Biomass', 2031);0.0
('Kroatien', 'Biomass', 2032);0.0
('Kroatien', 'Biomass', 2033);0.0
('Kroatien', 'Biomass', 2034);0.0
('Kroatien', 'Biomass', 2035);0.0
('Kroatien', 'Biomass', 2036);0.0
('Kroatien', 'Biomass', 2037);0.0
('Kroatien', 'Biomass', 2038);0.0
('Kroatien', 'Biomass', 2039);0.0
('Kroatien', 'Biomass', 2040);0.0
('Kroatien', 'Geothermal', 2020);0.0
('Kroatien', 'Geothermal', 2021);0.0
('Kroatien', 'Geothermal', 2022);0.0
('Kroatien', 'Geothermal', 2023);0.0
('Kroatien', 'Geothermal', 2024);0.0
('Kroatien', 'Geothermal', 2025);0.0
('Kroatien', 'Geothermal', 2026);0.0
('Kroatien', 'Geothermal', 2027);0.0
('Kroatien', 'Geothermal', 2028);0.0
('Kroatien', 'Geothermal', 2029);0.0
('Kroatien', 'Geothermal', 2030);0.0
('Kroatien', 'Geothermal', 2031);0.0
('Kroatien', 'Geothermal', 2032);0.0
('Kroatien', 'Geothermal', 2033);0.0
('Kroatien', 'Geothermal', 2034);0.0
('Kroatien', 'Geothermal', 2035);0.0
('Kroatien', 'Geothermal', 2036);0.0
('Kroatien', 'Geothermal', 2037);0.0
('Kroatien', 'Geothermal', 2038);0.0
('Kroatien', 'Geothermal', 2039);0.0
('Kroatien', 'Geothermal', 2040);0.0
('Kroatien', 'Hydro', 2020);0.0
('Kroatien', 'Hydro', 2021);0.0
('Kroatien', 'Hydro', 2022);0.0
('Kroatien', 'Hydro', 2023);0.0
('Kroatien', 'Hydro', 2024);0.0
('Kroatien', 'Hydro', 2025);0.0
('Kroatien', 'Hydro', 2026);0.0
('Kroatien', 'Hydro', 2027);0.0
('Kroatien', 'Hydro', 2028);0.0
('Kroatien', 'Hydro', 2029);0.0
('Kroatien', 'Hydro', 2030);0.0
('Kroatien', 'Hydro', 2031);0.0
('Kroatien', 'Hydro', 2032);0.0
('Kroatien', 'Hydro', 2033);0.0
('Kroatien', 'Hydro', 2034);0.0
('Kroatien', 'Hydro', 2035);0.0
('Kroatien', 'Hydro', 2036);0.0
('Kroatien', 'Hydro', 2037);0.0
('Kroatien', 'Hydro', 2038);0.0
('Kroatien', 'Hydro', 2039);0.0
('Kroatien', 'Hydro', 2040);0.0
('Kroatien', 'Other RES', 2020);0.0
('Kroatien', 'Other RES', 2021);0.0
('Kroatien', 'Other RES', 2022);0.0
('Kroatien', 'Other RES', 2023);0.0
('Kroatien', 'Other RES', 2024);0.0
('Kroatien', 'Other RES', 2025);0.0
('Kroatien', 'Other RES', 2026);0.0
('Kroatien', 'Other RES', 2027);0.0
('Kroatien', 'Other RES', 2028);0.0
('Kroatien', 'Other RES', 2029);0.0
('Kroatien', 'Other RES', 2030);0.0
('Kroatien', 'Other RES', 2031);0.0
('Kroatien', 'Other RES', 2032);0.0
('Kroatien', 'Other RES', 2033);0.0
('Kroatien', 'Other RES', 2034);0.0
('Kroatien', 'Other RES', 2035);0.0
('Kroatien', 'Other RES', 2036);0.0
('Kroatien', 'Other RES', 2037);0.0
('Kroatien', 'Other RES', 2038);0.0
('Kroatien', 'Other RES', 2039);0.0
('Kroatien', 'Other RES', 2040);0.0
('Kroatien', 'Solar', 2020);0.0
('Kroatien', 'Solar', 2021);0.0
('Kroatien', 'Solar', 2022);0.0
('Kroatien', 'Solar', 2023);0.0
('Kroatien', 'Solar', 2024);0.0
('Kroatien', 'Solar', 2025);0.0
('Kroatien', 'Solar', 2026);0.0
('Kroatien', 'Solar', 2027);0.0
